energy,particle,centrality,nq,mass,pt,v2,mt_minus_m0_over_nq,v2_over_nq,stat_over_nq,syst_over_nq,glob_over_nq,source,source_doi,table,table_doi
3.5,K-,10-40%,2,0.493677,1.0,0.014985,0.31077179857979675,0.0074925,0.003141,0.0021145,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t18
3.5,K-,10-40%,2,0.493677,1.4,0.021925,0.4954075812171729,0.0109625,0.0108775,0.0,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t18
3.5,K0S,10-40%,2,0.497611,0.3,-0.011331,0.04171846945906199,-0.0056655,0.004063,0.003632,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23
3.5,K0S,10-40%,2,0.497611,0.5,0.01144,0.10390426287912702,0.00572,0.003174,0.005306,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23
3.5,K0S,10-40%,2,0.497611,0.7,0.00659,0.18061757440361187,0.003295,0.003131,0.0099085,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23
3.5,K0S,10-40%,2,0.497611,0.9,0.037533,0.2653969667679551,0.0187665,0.0038765,0.006843,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23
3.5,K0S,10-40%,2,0.497611,1.1,0.059407,0.3548534905155476,0.0297035,0.0055075,0.0085855,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23
3.5,K0S,10-40%,2,0.497611,1.4,0.058411,0.49409703521592585,0.0292055,0.0074525,0.011647,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23
3.5,Lambda,10-40%,3,1.115683,0.5,-0.007127,0.03563869961396312,-0.0023756666666666666,0.0017020000000000002,0.0013566666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33
3.5,Lambda,10-40%,3,1.115683,0.7,0.002046,0.06713851237401107,0.000682,0.00101,0.00017600000000000002,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33
3.5,Lambda,10-40%,3,1.115683,0.9,0.009819,0.1059188050015647,0.003273,0.0009593333333333333,0.0003286666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33
3.5,Lambda,10-40%,3,1.115683,1.1,0.018722,0.15036024023198155,0.006240666666666666,0.0011136666666666667,0.00039299999999999996,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33
3.5,Lambda,10-40%,3,1.115683,1.4,0.034659,0.224832717287989,0.011553,0.001207,0.0006726666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33
3.5,Lambda,10-40%,3,1.115683,1.8,0.05379,0.3340131642649316,0.017929999999999998,0.0027376666666666665,0.001276,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33
3.5,Lambda,10-40%,3,1.115683,2.25,0.069608,0.4652468705059261,0.023202666666666667,0.007432666666666666,0.002024,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33
3.5,p,10-40%,3,0.93827208816,0.5,0.003346,0.04163640939422245,0.0011153333333333334,8.633333333333334e-05,7.633333333333334e-05,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,0.7,0.006541,0.07744977762985839,0.002180333333333333,0.00020299999999999997,0.00015866666666666668,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,0.9,0.014027,0.12062141841212888,0.0046756666666666665,0.00025933333333333337,0.0002646666666666667,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,1.1,0.019911,0.16917791548653902,0.0066370000000000005,0.0003156666666666667,0.0003776666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,1.3,0.024153,0.2216534770964725,0.008051,0.000164,0.00044366666666666664,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,1.5,0.031112,0.2770029003832118,0.010370666666666667,0.00024333333333333333,0.0005786666666666667,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,1.7,0.037942,0.3344893283079888,0.012647333333333332,0.000379,0.000718,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,1.9,0.047106,0.393591190790716,0.015702,0.0006536666666666667,0.0009023333333333334,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,2.1,0.052851,0.4539349927496301,0.017617,0.001014,0.0011833333333333333,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,2.3,0.061567,0.5152492469839004,0.020522333333333333,0.0018646666666666666,0.0015423333333333333,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,2.5,0.082516,0.5773334261212362,0.027505333333333336,0.0029373333333333335,0.002186,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,p,10-40%,3,0.93827208816,2.7,0.070178,0.6400370368938778,0.02339266666666667,0.005691000000000001,0.0020176666666666667,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28
3.5,pi+,10-40%,2,0.13957039,0.3,-0.001423,0.09565353517279848,-0.0007115,0.000104,8.1e-05,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3
3.5,pi+,10-40%,2,0.13957039,0.5,0.002395,0.18977206928129117,0.0011975,0.000161,0.0004345,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3
3.5,pi+,10-40%,2,0.13957039,0.7,0.006411,0.2871041063823586,0.0032055,0.0002465,0.0005245,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3
3.5,pi+,10-40%,2,0.13957039,1.0,0.007341,0.4350612900240992,0.0036705,0.000363,0.000681,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3
3.5,pi+,10-40%,2,0.13957039,1.4,0.023396,0.6336847570528136,0.011698,0.001098,0.0018265,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3
3.5,pi-,10-40%,2,0.13957039,0.3,0.005743,0.09565353517279848,0.0028715,8.65e-05,0.0001435,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8
3.5,pi-,10-40%,2,0.13957039,0.5,0.014094,0.18977206928129117,0.007047,0.000146,0.0001435,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8
3.5,pi-,10-40%,2,0.13957039,0.7,0.017227,0.2871041063823586,0.0086135,0.00024,0.000211,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8
3.5,pi-,10-40%,2,0.13957039,1.0,0.019532,0.4350612900240992,0.009766,0.000344,0.000281,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8
3.5,pi-,10-40%,2,0.13957039,1.4,0.029596,0.6336847570528136,0.014798,0.0010395,0.0005855,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8
3.9,K+,10-40%,2,0.493677,0.5,0.012354,0.10448648499573013,0.006177,0.0004495,0.0008865,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14
3.9,K+,10-40%,2,0.493677,0.7,0.026367,0.181447905437121,0.0131835,0.0005545,0.0010075,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14
3.9,K+,10-40%,2,0.493677,0.9,0.044195,0.2664150875006136,0.0220975,0.000758,0.001308,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14
3.9,K+,10-40%,2,0.493677,1.1,0.052323,0.3560124310619418,0.0261615,0.001112,0.001594,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14
3.9,K+,10-40%,2,0.493677,1.3,0.061233,0.44845226297779917,0.0306165,0.001767,0.001878,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14
3.9,K+,10-40%,2,0.493677,1.5,0.067966,0.5427368574436389,0.033983,0.003313,0.0030245,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14
3.9,K-,10-40%,2,0.493677,0.3,0.004928,0.04200271084473042,0.002464,0.0016745,0.001693,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19
3.9,K-,10-40%,2,0.493677,0.5,-0.010484,0.10448648499573013,-0.005242,0.001408,0.007904,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19
3.9,K-,10-40%,2,0.493677,0.7,0.00759,0.181447905437121,0.003795,0.001604,0.0070295,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19
3.9,K-,10-40%,2,0.493677,0.9,0.005124,0.2664150875006136,0.002562,0.0021855,0.0096845,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19
3.9,K-,10-40%,2,0.493677,1.1,0.035427,0.3560124310619418,0.0177135,0.0032565,0.003611,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19
3.9,K-,10-40%,2,0.493677,1.3,0.072515,0.44845226297779917,0.0362575,0.005724,0.0023045,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19
3.9,K0S,10-40%,2,0.497611,0.45,0.01311,0.08664818805581792,0.006555,0.0042835,0.0069015,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24
3.9,K0S,10-40%,2,0.497611,0.65,0.025161,0.1604977822128965,0.0125805,0.00393,0.004751,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24
3.9,K0S,10-40%,2,0.497611,0.85,0.049004,0.24366701378147998,0.024502,0.0044655,0.0044815,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24
3.9,K0S,10-40%,2,0.497611,1.05,0.071869,0.3321671128056727,0.0359345,0.0060055,0.012277,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24
3.9,K0S,10-40%,2,0.497611,1.35,0.050359,0.4705895075099562,0.0251795,0.007791,0.0065125,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24
3.9,Lambda,10-40%,3,1.115683,0.5,0.009726,0.03563869961396312,0.003242,0.003557666666666667,0.005367,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\Lambda$,10.17182/hepdata.159489.v1/t34
3.9,Lambda,10-40%,3,1.115683,0.7,0.016193,0.06713851237401107,0.005397666666666666,0.0015863333333333335,0.0023166666666666665,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\Lambda$,10.17182/hepdata.159489.v1/t34
3.9,Lambda,10-40%,3,1.115683,0.9,0.017569,0.1059188050015647,0.005856333333333334,0.0013396666666666667,0.0016236666666666667,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\Lambda$,10.17182/hepdata.159489.v1/t34
3.9,Lambda,10-40%,3,1.115683,1.1,0.035201,0.15036024023198155,0.011733666666666668,0.0014213333333333335,0.0016733333333333333,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\Lambda$,10.17182/hepdata.159489.v1/t34
3.9,Lambda,10-40%,3,1.115683,1.4,0.05413,0.224832717287989,0.01804333333333333,0.0014226666666666667,0.0019366666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\Lambda$,10.17182/hepdata.159489.v1/t34
3.9,Lambda,10-40%,3,1.115683,1.8,0.090261,0.3340131642649316,0.030087,0.0030186666666666665,0.0032223333333333336,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\Lambda$,10.17182/hepdata.159489.v1/t34
3.9,Lambda,10-40%,3,1.115683,2.25,0.067065,0.4652468705059261,0.022355,0.007833333333333333,0.004516666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\Lambda$,10.17182/hepdata.159489.v1/t34
3.9,p,10-40%,3,0.93827208816,0.5,0.008856,0.04163640939422245,0.0029519999999999998,8.266666666666667e-05,0.00020966666666666668,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$p$,10.17182/hepdata.159489.v1/t29
3.9,p,10-40%,3,0.93827208816,0.7,0.018465,0.07744977762985839,0.006155,8.666666666666665e-05,0.000374,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$p$,10.17182/hepdata.159489.v1/t29
3.9,p,10-40%,3,0.93827208816,0.9,0.029321,0.12062141841212888,0.009773666666666667,0.00010033333333333334,0.0006550000000000001,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$p$,10.17182/hepdata.159489.v1/t29
3.9,p,10-40%,3,0.93827208816,1.1,0.039318,0.16917791548653902,0.013106,0.000127,0.0007843333333333334,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$p$,10.17182/hepdata.159489.v1/t29
3.9,p,10-40%,3,0.93827208816,1.3,0.048884,0.2216534770964725,0.016294666666666666,0.00016966666666666668,0.0009606666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$p$,10.17182/hepdata.159489.v1/t29
3.9,p,10-40%,3,0.93827208816,1.5,0.060765,0.2770029003832118,0.020255,0.00024066666666666667,0.0011643333333333334,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$p$,10.17182/hepdata.159489.v1/t29
3.9,p,10-40%,3,0.93827208816,1.7,0.070016,0.3344893283079888,0.023338666666666664,0.00034433333333333337,0.001365,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$p$,10.17182/hepdata.159489.v1/t29
3.9,p,10-40%,3,0.93827208816,1.9,0.079874,0.393591190790716,0.026624666666666668,0.000517,0.001575,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$p$,10.17182/hepdata.159489.v1/t29
3.9,pi+,10-40%,2,0.13957039,0.3,0.006785,0.09565353517279848,0.0033925,0.0001185,0.0002895,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t4
3.9,pi+,10-40%,2,0.13957039,0.5,0.016592,0.18977206928129117,0.008296,0.000174,0.001162,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t4
3.9,pi+,10-40%,2,0.13957039,0.7,0.022927,0.2871041063823586,0.0114635,0.0002625,0.0018935,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t4
3.9,pi+,10-40%,2,0.13957039,1.0,0.028836,0.4350612900240992,0.014418,0.0003755,0.0019835,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t4
3.9,pi+,10-40%,2,0.13957039,1.4,0.039873,0.6336847570528136,0.0199365,0.0010695,0.0026165,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t4
3.9,pi-,10-40%,2,0.13957039,0.3,0.013313,0.09565353517279848,0.0066565,9.65e-05,0.000952,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t9
3.9,pi-,10-40%,2,0.13957039,0.5,0.025283,0.18977206928129117,0.0126415,0.000156,0.0014375,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t9
3.9,pi-,10-40%,2,0.13957039,0.7,0.032341,0.2871041063823586,0.0161705,0.000247,0.00212,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t9
3.9,pi-,10-40%,2,0.13957039,1.0,0.039063,0.4350612900240992,0.0195315,0.000339,0.0025955,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t9
3.9,pi-,10-40%,2,0.13957039,1.4,0.051379,0.6336847570528136,0.0256895,0.000946,0.0046685,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t9
4.5,K+,10-40%,2,0.493677,0.4,0.014036,0.07085513399704754,0.007018,0.001391,0.001049,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t15
4.5,K+,10-40%,2,0.493677,0.6,0.031152,0.14165763264773948,0.015576,0.0013135,0.001696,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t15
4.5,K+,10-40%,2,0.493677,0.8,0.045941,0.2231926107599688,0.0229705,0.0013215,0.0029385,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t15
4.5,K+,10-40%,2,0.493677,1.0,0.054335,0.31077179857979675,0.0271675,0.001754,0.0033695,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t15
4.5,K+,10-40%,2,0.493677,1.2,0.067436,0.40195210187571306,0.033718,0.002669,0.003842,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t15
4.5,K+,10-40%,2,0.493677,1.4,0.081543,0.4954075812171729,0.0407715,0.0033385,0.004915,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t15
4.5,K-,10-40%,2,0.493677,0.4,0.007957,0.07085513399704754,0.0039785,0.003058,0.0,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t20
4.5,K-,10-40%,2,0.493677,0.6,0.021734,0.14165763264773948,0.010867,0.0030645,0.0011045,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t20
4.5,K-,10-40%,2,0.493677,0.8,0.034712,0.2231926107599688,0.017356,0.0033495,0.0019055,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t20
4.5,K-,10-40%,2,0.493677,1.0,0.055037,0.31077179857979675,0.0275185,0.0046795,0.005212,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t20
4.5,K0S,10-40%,2,0.497611,0.35,0.014438,0.05538058914651239,0.007219,0.0080095,0.0038995,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t25
4.5,K0S,10-40%,2,0.497611,0.55,0.030975,0.12204376429784108,0.0154875,0.005282,0.0030995,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t25
4.5,K0S,10-40%,2,0.497611,0.75,0.04914,0.20122691753261507,0.02457,0.0045095,0.0033545,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t25
4.5,K0S,10-40%,2,0.497611,0.95,0.048056,0.28741197158242615,0.024028,0.004788,0.006407,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t25
4.5,K0S,10-40%,2,0.497611,1.15,0.067917,0.3777159895199126,0.0339585,0.0060055,0.006475,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t25
4.5,K0S,10-40%,2,0.497611,1.45,0.094534,0.5176990184669494,0.047267,0.007257,0.0061435,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t25
4.5,Lambda,10-40%,3,1.115683,0.6,0.010712,0.050367901735639466,0.0035706666666666664,0.002794333333333333,0.002437,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t35
4.5,Lambda,10-40%,3,1.115683,0.8,0.034708,0.08572614946497363,0.011569333333333334,0.001567,0.0016630000000000002,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t35
4.5,Lambda,10-40%,3,1.115683,1.0,0.041993,0.12752183208039813,0.013997666666666667,0.0013626666666666665,0.0016336666666666667,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t35
4.5,Lambda,10-40%,3,1.115683,1.2,0.068104,0.17427907792489003,0.022701333333333334,0.001488,0.002696,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t35
4.5,Lambda,10-40%,3,1.115683,1.45,0.076767,0.23795524342847404,0.025589,0.0015833333333333333,0.002945,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t35
4.5,Lambda,10-40%,3,1.115683,1.7,0.094076,0.30590837120284325,0.03135866666666667,0.002854666666666667,0.003527,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_4.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t35
