energy,particle,centrality,pt,v2,stat,syst,glob,nq,mass,mt_minus_m0_over_nq,v2_over_nq,stat_over_nq,syst_over_nq,glob_over_nq,source,source_doi,table,table_doi,extraction
39.0,pi-,0-80%,0.885,0.0798173,9.43872e-05,2.29476e-05,0.0,2,0.13957039,0.37818380330366397,0.03990865,4.71936e-05,1.14738e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,1.065,0.0944707,0.000134239,1.55974e-05,0.0,2,0.13957039,0.4672680830285285,0.04723535,6.71195e-05,7.7987e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,1.275,0.106976,0.000189959,2.54459e-05,0.0,2,0.13957039,0.5715230175165621,0.053488,9.49795e-05,1.272295e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,1.485,0.11663,0.000271414,6.44023e-05,0.0,2,0.13957039,0.6759870379513134,0.058315,0.000135707,3.220115e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,1.665,0.125184,0.000385102,0.000113086,0.0,2,0.13957039,0.7656345937536468,0.062592,0.000192551,5.6543e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,1.875,0.131548,0.00053152,7.85336e-05,0.0,2,0.13957039,0.8703085361998139,0.065774,0.00026576,3.92668e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,2.085,0.135949,0.000717481,0.000139083,0.0,2,0.13957039,0.9750479129369508,0.0679745,0.0003587405,6.95415e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,2.295,0.138445,0.000968061,8.9129e-05,0.0,2,0.13957039,1.079834839377093,0.0692225,0.0004840305,4.45645e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,2.475,0.14286,0.00129079,0.000145056,0.0,2,0.13957039,1.1696809091921188,0.07143,0.000645395,7.2528e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,2.685,0.148789,0.00172756,0.000338682,0.0,2,0.13957039,1.2745273517841131,0.0743945,0.00086378,0.000169341,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,2.955,0.143203,0.00185626,0.000355131,0.0,2,0.13957039,1.4093619320435502,0.0716015,0.00092813,0.0001775655,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,pi-,0-80%,3.345,0.151072,0.00332027,0.000556542,0.0,2,0.13957039,1.6041700682735405,0.075536,0.001660135,0.000278271,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,0.315,0.00683153,0.000520759,0.000413044,0.0,3,0.93827208816,0.017155001303492828,0.0022771766666666664,0.00017358633333333334,0.00013768133333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,0.495,0.0158907,0.000195399,0.0005942,0.0,3,0.93827208816,0.04085565731117713,0.0052969,6.5133e-05,0.00019806666666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,0.705,0.0315793,0.000163827,0.000680148,0.0,3,0.93827208816,0.07844868009576429,0.010526433333333333,5.4609e-05,0.000226716,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,0.885,0.0516096,0.000164381,0.000730839,0.0,3,0.93827208816,0.11717538543437082,0.0172032,5.479366666666667e-05,0.00024361299999999997,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,1.095,0.0727302,0.00018273,0.000572777,0.0,3,0.93827208816,0.16791109675656032,0.0242434,6.0910000000000005e-05,0.00019092566666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,1.275,0.0925249,0.000216225,0.00040045,0.0,3,0.93827208816,0.21491883338474152,0.03084163333333333,7.2075e-05,0.00013348333333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,1.485,0.110851,0.000267061,0.000214531,0.0,3,0.93827208816,0.2727698936358162,0.036950333333333335,8.902033333333335e-05,7.151033333333333e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,1.695,0.126435,0.000342627,8.91848e-05,0.0,3,0.93827208816,0.3330306581781657,0.042144999999999995,0.000114209,2.9728266666666665e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,1.875,0.140123,0.000453176,0.00016005,0.0,3,0.93827208816,0.3861290142652505,0.04670766666666667,0.00015105866666666667,5.3349999999999996e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,2.085,0.150104,0.000557974,0.000176362,0.0,3,0.93827208816,0.449372657641073,0.050034666666666665,0.00018599133333333334,5.878733333333333e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,2.295,0.160199,0.000736763,0.000414532,0.0,3,0.93827208816,0.5137062891943293,0.05339966666666667,0.00024558766666666666,0.00013817733333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,2.475,0.165746,0.00100473,0.000650214,0.0,3,0.93827208816,0.5695363343761369,0.05524866666666667,0.00033490999999999995,0.00021673799999999998,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,2.685,0.172611,0.00138938,0.000678477,0.0,3,0.93827208816,0.635315507863042,0.057537,0.00046312666666666665,0.000226159,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,2.955,0.179436,0.00155757,0.000439881,0.0,3,0.93827208816,0.7207038934166631,0.059812000000000004,0.00051919,0.000146627,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
39.0,proton,0-80%,3.345,0.184446,0.00303019,0.000884883,0.0,3,0.93827208816,0.8452763880556713,0.061482,0.0010100633333333332,0.000294961,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
54.4,K+,10-40%,0.29607173967780165,0.0153646,0.000102336,0.000398578,0.0,2,0.493677,0.0409876,0.0076823,5.1168e-05,0.000199289,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,0.5007319391770412,0.0340328,6.32408e-05,0.000634152,0.0,2,0.493677,0.104747,0.0170164,3.16204e-05,0.000317076,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,0.6961494650662313,0.0577936,6.27984e-05,0.0012509,0.0,2,0.493677,0.179876,0.0288968,3.13992e-05,0.00062545,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,0.8948684282015988,0.0799558,7.35252e-05,0.00178735,0.0,2,0.493677,0.264167,0.0399779,3.67626e-05,0.000893675,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,1.0938558540648764,0.098536,9.34734e-05,0.0022643,0.0,2,0.493677,0.353211,0.049268,4.67367e-05,0.00113215,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,1.2925346477739001,0.114532,0.000121579,0.00266026,0.0,2,0.493677,0.444964,0.057266,6.07895e-05,0.00133013,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,1.4905940854679387,0.127893,0.000166532,0.00290344,0.0,2,0.493677,0.538271,0.0639465,8.3266e-05,0.00145172,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,1.6876321753036116,0.137207,0.000248392,0.00313744,0.0,2,0.493677,0.63234,0.0686035,0.000124196,0.00156872,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,1.8840517002778878,0.145561,0.00036717,0.0034281,0.0,2,0.493677,0.72699,0.0727805,0.000183585,0.00171405,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,2.0934326477572665,0.150748,0.000568984,0.00349142,0.0,2,0.493677,0.828589,0.075374,0.000284492,0.00174571,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,2.3155210166698983,0.154421,0.00088609,0.00361508,0.0,2,0.493677,0.936943,0.0772105,0.000443045,0.00180754,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,2.5139832234285096,0.159061,0.00134456,0.00357754,0.0,2,0.493677,1.03416,0.0795305,0.00067228,0.00178877,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,2.7105059489106456,0.162774,0.00187204,0.00369402,0.0,2,0.493677,1.13071,0.081387,0.00093602,0.00184701,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K+,10-40%,2.908172513693093,0.163114,0.00260488,0.00375094,0.0,2,0.493677,1.22805,0.081557,0.00130244,0.00187547,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,0.29718273642047244,0.014583,0.000112665,0.000384424,0.0,2,0.493677,0.0412737,0.0072915,5.63325e-05,0.000192212,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,0.5004285680254476,0.03315,6.9904e-05,0.00066719,0.0,2,0.493677,0.104639,0.016575,3.4952e-05,0.000333595,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,0.6959680198342449,0.0565732,6.97314e-05,0.00109185,0.0,2,0.493677,0.179802,0.0282866,3.48657e-05,0.000545925,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,0.8947016809506955,0.0789362,8.23524e-05,0.00145367,0.0,2,0.493677,0.264094,0.0394681,4.11762e-05,0.000726835,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,1.0936452022113936,0.0979324,0.000105363,0.00183698,0.0,2,0.493677,0.353115,0.0489662,5.26815e-05,0.00091849,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,1.292224209994535,0.114232,0.00013743,0.00209374,0.0,2,0.493677,0.444819,0.057116,6.8715e-05,0.00104687,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,1.4901242536110872,0.128158,0.000191526,0.00230338,0.0,2,0.493677,0.538048,0.064079,9.5763e-05,0.00115169,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,1.6869236663228127,0.13884,0.000295142,0.00230626,0.0,2,0.493677,0.632,0.06942,0.000147571,0.00115313,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,1.8837126250869582,0.147561,0.000447828,0.0025022,0.0,2,0.493677,0.726826,0.0737805,0.000223914,0.0012511,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,2.0988119067586783,0.1533,0.000679118,0.002675,0.0,2,0.493677,0.831207,0.07665,0.000339559,0.0013375,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,2.316222430094312,0.158235,0.00107202,0.00265582,0.0,2,0.493677,0.937286,0.0791175,0.00053601,0.00132791,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,2.5133309971271194,0.163459,0.00159823,0.00280218,0.0,2,0.493677,1.03384,0.0817295,0.000799115,0.00140109,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,2.7100383800677066,0.163728,0.00219814,0.00282244,0.0,2,0.493677,1.13048,0.081864,0.00109907,0.00141122,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,K-,10-40%,2.9078682214295752,0.168657,0.0032318,0.00297892,0.0,2,0.493677,1.2279,0.0843285,0.0016159,0.00148946,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,0.34352166816596735,0.00789543,0.00022558589999999997,0.000888609,0.0,3,0.93827208816,0.0203028,0.00263181,7.51953e-05,0.000296203,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,0.5125037015760032,0.0168294,8.49918e-05,0.00033180000000000004,0.0,3,0.93827208816,0.0436155,0.0056098,2.83306e-05,0.0001106,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,0.7027029066948045,0.0354768,7.07802e-05,0.0006815219999999999,0.0,3,0.93827208816,0.0779892,0.0118256,2.35934e-05,0.000227174,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,0.8980729092862262,0.0597702,7.06671e-05,0.001228839,0.0,3,0.93827208816,0.120177,0.0199234,2.35557e-05,0.000409613,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,1.0953907075060338,0.08580209999999999,7.83108e-05,0.001854981,0.0,3,0.93827208816,0.16801,0.0286007,2.61036e-05,0.000618327,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,1.2936700372094803,0.111177,9.19848e-05,0.0023913989999999998,0.0,3,0.93827208816,0.219944,0.037059,3.06616e-05,0.000797133,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,1.4925003875202745,0.13391999999999998,0.0001119861,0.002838789,0.0,3,0.93827208816,0.274885,0.04464,3.73287e-05,0.000946263,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,1.6917120475461553,0.1541739,0.0001399851,0.0032095200000000004,0.0,3,0.93827208816,0.332072,0.0513913,4.66617e-05,0.00106984,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,1.8912225228311879,0.1710621,0.0002466681,0.0033942599999999996,0.0,3,0.93827208816,0.390969,0.0570207,8.22227e-05,0.00113142,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,2.091019945109405,0.185193,0.00032361,0.00402927,0.0,3,0.93827208816,0.451203,0.061731,0.00010787,0.00134309,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,2.2911417672235963,0.19667400000000002,0.000426906,0.004251629999999999,0.0,3,0.93827208816,0.512516,0.065558,0.000142302,0.00141721,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,2.4915598777459294,0.206901,0.0005509859999999999,0.0043454999999999995,0.0,3,0.93827208816,0.5747,0.068967,0.000183662,0.0014485,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,2.6921508004127315,0.21315,0.000717273,0.004416359999999999,0.0,3,0.93827208816,0.637566,0.07105,0.000239091,0.00147212,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,p,10-40%,2.8925911820307317,0.22059689999999998,0.000953724,0.0048575400000000005,0.0,3,0.93827208816,0.700896,0.0735323,0.000317908,0.00161918,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,0.34741666897128054,0.00381072,0.00036638100000000004,0.00114726,0.0,3,0.93827208816,0.0207514,0.00127024,0.000122127,0.00038242,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,0.5135923657956635,0.011944109999999999,0.0001391901,0.000345078,0.0,3,0.93827208816,0.0437896,0.00398137,4.63967e-05,0.000115026,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,0.7029315912634961,0.02869071,0.0001131429,0.000471957,0.0,3,0.93827208816,0.0780349,0.00956357,3.77143e-05,0.000157319,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,0.8980338611411404,0.051876900000000004,0.0001126551,0.000799017,0.0,3,0.93827208816,0.120168,0.0172923,3.75517e-05,0.000266339,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,1.0952405992340082,0.0772218,0.000125193,0.001259829,0.0,3,0.93827208816,0.167972,0.0257406,4.1731e-05,0.000419943,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,1.2934513781566628,0.10227599999999999,0.0001468461,0.0017690100000000001,0.0,3,0.93827208816,0.219885,0.034092,4.89487e-05,0.00058967,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,1.4922310692315612,0.125274,0.0001789731,0.00217824,0.0,3,0.93827208816,0.274809,0.041758,5.96577e-05,0.00072608,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,1.691389570753906,0.1451499,0.00022473509999999998,0.002500089,0.0,3,0.93827208816,0.331978,0.0483833,7.49117e-05,0.000833363,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,1.890840739282836,0.162198,0.000401778,0.002713569,0.0,3,0.93827208816,0.390855,0.054066,0.000133926,0.000904523,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
54.4,pbar,10-40%,2.0905628801609417,0.1767189,0.000530325,0.00279552,0.0,3,0.93827208816,0.451064,0.0589063,0.000176775,0.00093184,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8,direct NCQ-scaled HEPData; pT and v2 reconstructed from mass and nq
